url,title,price,lat,lon,Балкон,Балкон остеклён,Безопасность,Бывшее общежитие,Возможен обмен,Высота потолков,Год постройки,Город,Дверь,Жилой комплекс,Интернет,Квартира меблирована,Парковка,Площадь,Пол,Санузел,Состояние квартиры,Телефон,Тип дома,Этаж
https://krisha.kz/a/show/695149409,"2-комнатная квартира · 60 м² · 1/12 этаж, Кордай 75 — Айнаколь",30000000,51.133321599006,71.503340349692,лоджия,,"решетки на окнах, домофон, видеонаблюдение",нет,Нет,3 м,2014,"Астана, Алматы р-н",металлическая,,ADSL,частично,,"60 м², Площадь кухни — 10 м²",ламинат,раздельный,,,монолитный,1 из 12
https://krisha.kz/a/show/1010475290,"2-комнатная квартира · 45 м² · 1/17 этаж, Кайым Мухамедханов 12/3",26430000,51.139223778983,71.378730548086,,,"домофон, видеонаблюдение",нет,Нет,3 м,2023,"Астана, Нура р-н",металлическая,Altyn Dala,оптика,полностью,рядом охраняемая стоянка,45 м²,ламинат,совмещенный,"не новый, но аккуратный ремонт",есть возможность подключения,монолитный,1 из 17
https://krisha.kz/a/show/1010860138,"4-комнатная квартира · 101 м² · 8/12 этаж, Бухар жырау, 31 — Сфера- парк Касенова Жошы хана",110000000,51.098165350216,71.442249169496,,,"охрана, домофон, видеонаблюдение, видеодомофон",нет,Нет,3 м,2024,"Астана, Есильский р-н",,Izet,проводной,полностью,паркинг,"101 м², Площадь кухни — 30 м²",ламинат,2 с/у и более,,,кирпичный,8 из 12
https://krisha.kz/a/show/1007580433,"1-комнатная квартира · 46.8 м² · 11/11 этаж, Янушкевича 1/2 — Иманова-Жубанова",18000000,51.159616847228,71.459399498999,,,"решетки на окнах, домофон, видеонаблюдение",нет,Нет,2.5 м,2008,"Астана, Алматы р-н",металлическая,Эльнара,оптика,полностью,рядом охраняемая стоянка,46.8 м²,линолеум,совмещенный,"не новый, но аккуратный ремонт",отдельный,монолитный,11 из 11
https://krisha.kz/a/show/1012916603,"2-комнатная квартира · 42.6 м² · 3/5 этаж, Иманова 32/2",19000000,51.162291,71.449698,,,домофон,нет,Нет,,1990,"Астана, р-н Байконур",,,,частично,,"42.6 м², Площадь кухни — 5.3 м²",,раздельный,,,кирпичный,3 из 5
https://krisha.kz/a/show/1012916563,"1-комнатная квартира · 30 м² · 1/5 этаж, Жамбыла 71",13500000,51.177708,71.403803,,,,нет,Нет,,1985,"Астана, Сарыарка р-н",,,,,,30 м²,,,,,панельный,1 из 5
https://krisha.kz/a/show/1012383438,"2-комнатная квартира · 48 м² · 3/9 этаж, Туран 43",35000000,51.12500239242,71.400200356195,,,"домофон, видеонаблюдение",нет,Нет,2.7 м,2022,"Астана, Нура р-н",металлическая,Grand Turan Comfort,,полностью,паркинг,48 м²,паркет,совмещенный,свежий ремонт,,монолитный,3 из 9
https://krisha.kz/a/show/1012520058,"1-комнатная квартира · 35 м² · 3/9 этаж, Жумекена Нажимеденова 19",17299999,51.113174276915,71.516370177214,,,,нет,Нет,2.7 м,2022,"Астана, Алматы р-н",металлическая,Восток по Нажимеденова,,полностью,паркинг,35 м²,,,,,кирпичный,3 из 9
https://krisha.kz/a/show/1012514407,"1-комнатная квартира · 35 м² · 5/16 этаж, Улы Дала 88/1 — ГОРЯЧАЯ ЦЕНА",22000000,51.090275877307,71.455474832087,,,,нет,Нет,2.7 м,2018,"Астана, Есильский р-н",,Nova City,,,,35 м²,,,,,монолитный,5 из 16
https://krisha.kz/a/show/1012916623,"1-комнатная квартира · 42.3 м² · 4/10 этаж, Кенесары 62",29500000,51.164485099332,71.456210085711,лоджия,да,,,Нет,3 м,2023,"Астана, р-н Байконур",,Daryn,,,,42.3 м²,,совмещенный,,,кирпичный,4 из 10
https://krisha.kz/a/show/1009001821,"3-комнатная квартира · 64 м² · 10/18 этаж, Сарайшык 5/1",35500000,51.136704695207,71.42710117754,лоджия,да,"решетки на окнах, охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2012,"Астана, Есильский р-н",,Мисон,проводной,полностью,паркинг,"64 м², Площадь кухни — 10 м²",ламинат,совмещенный,свежий ремонт,есть возможность подключения,монолитный,10 из 18
https://krisha.kz/a/show/1005832160,"1-комнатная квартира · 39.16 м² · 5/9 этаж, Т.Рыскулова — За Нац банком",39600000,51.080774,71.429387,,,,нет,Нет,,2025,"Астана, Есильский р-н",,MoD. Comfort,,полностью,,39.16 м²,,,,,,5 из 9
https://krisha.kz/a/show/1009232084,"1-комнатная квартира · 35 м² · 1/10 этаж, Темирбек Жургенова 32",23000000,51.125923,71.505394,,,"домофон, видеонаблюдение",нет,Нет,2.7 м,2015,"Астана, Сарайшык р-н",бронированная,,проводной,полностью,,"35 м², Площадь кухни — 10 м²",ламинат,совмещенный,свежий ремонт,,кирпичный,1 из 10
https://krisha.kz/a/show/1011897733,"3-комнатная квартира · 92 м² · 9/16 этаж, Туран 39а — Сыганак",95000000,51.127681805749,71.403757397166,лоджия,,"охрана, кодовый замок, видеодомофон",нет,Нет,3.1 м,2023,"Астана, Нура р-н",бронированная,Four Seasons,оптика,полностью,паркинг,"92 м², Площадь кухни — 11 м²",ламинат,2 с/у и более,свежий ремонт,,монолитный,9 из 16
https://krisha.kz/a/show/1012916637,"1-комнатная квартира · 33 м² · 4/9 этаж, Айтеке би 9",20000000,51.139422197941,71.379935561432,лоджия,,,нет,Нет,3 м,2021,"Астана, Нура р-н",металлическая,Кристалл 2,,частично,паркинг,33 м²,,совмещенный,,,кирпичный,4 из 9
https://krisha.kz/a/show/1012916597,"1-комнатная квартира · 38 м² · 8/8 этаж, Улы Дала 65/2",24000000,51.096270759076,71.442214464361,,,,нет,Нет,2.7 м,2016,"Астана, Есильский р-н",,Камал-3,,,паркинг,38 м²,,,,,монолитный,8 из 8
https://krisha.kz/a/show/1012916566,"1-комнатная квартира · 25.3 м² · 5/5 этаж, Жанкент 123",11000000,51.133141,71.479459,,,,нет,Нет,,2019,"Астана, Алматы р-н",,,,,,25.3 м²,,,,,кирпичный,5 из 5
https://krisha.kz/a/show/1012725715,"1-комнатная квартира · 41 м² · 8/9 этаж, Сыганак 13 — ХАНШАТЫР",26499999,51.130518936925,71.38139446843,балкон,да,,нет,Нет,2.75 м,2021,"Астана, Есильский р-н",бронированная,MIAMI,ADSL,полностью,паркинг,41 м²,ламинат,совмещенный,свежий ремонт,отдельный,монолитный,8 из 9
https://krisha.kz/a/show/1012526130,"2-комнатная квартира · 70 м² · 5/9 этаж, Мустафина 21 — КЛАДОВКА В ПОДАРОК",28999999,51.157062870031,71.51130597575,несколько балконов или лоджий,да,,нет,Нет,2.7 м,2007,"Астана, Алматы р-н",бронированная,Ак Дала,ADSL,полностью,паркинг,70 м²,ламинат,раздельный,"не новый, но аккуратный ремонт",отдельный,монолитный,5 из 9
https://krisha.kz/a/show/1007709693,"3-комнатная квартира · 138.4 м² · 7 этаж, Женис 1",99000000,51.159558443518,71.414109790512,балкон,,"охрана, домофон, видеонаблюдение",нет,Нет,2.9 м,2005,"Астана, Сарыарка р-н",бронированная,Арман,,частично,,138.4 м²,ламинат,2 с/у и более,свежий ремонт,,монолитный,7
https://krisha.kz/a/show/1003871612,"4-комнатная квартира · 108 м² · 4/14 этаж, Сарайшык 5 — Сарайшык и Кабанбай батыра",68000000,51.136244282444,71.422937238414,лоджия,,,нет,Нет,2.7 м,2014,"Астана, Есильский р-н",бронированная,Лазурный квартал,проводной,,паркинг,"108 м², Площадь кухни — 15 м²",ламинат,раздельный,,есть возможность подключения,монолитный,4 из 14
https://krisha.kz/a/show/1008463833,"3-комнатная квартира · 67 м² · 12/12 этаж, Калдаяков 23",42000000,51.115591620168,71.484345324196,,,,нет,Да,3 м,2022,"Астана, Сарайшык р-н",,Bravo Family,,,паркинг,"67 м², Площадь кухни — 18 м²",,,свежий ремонт,,монолитный,12 из 12
https://krisha.kz/a/show/1010803228,"3-комнатная квартира · 87.7 м² · 9/9 этаж, Женис 51/1",37500000,51.180001,71.407765,лоджия,да,домофон,нет,Да,2.7 м,2004,"Астана, Сарыарка р-н",металлическая,,проводной,полностью,,"87.7 м², Площадь кухни — 15.4 м²",линолеум,раздельный,"не новый, но аккуратный ремонт",есть возможность подключения,кирпичный,9 из 9
